2023-11-08 10:27:21,389 DEBUG   HandlerThread:1534294 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2023-11-08T01:27:21.379556', 'startedAt': '2023-11-08T01:27:20.836958', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/jonghae/ai_crew_project/MADDPG/main_openai.py', 'codePathLocal': 'main_openai.py', 'codePath': 'MADDPG/main_openai.py', 'git': {'remote': 'https://github.com/pjhae/ai_crew_project.git', 'commit': '3364f1443b090089ff235e7b66b747b6cbf63c9e'}, 'email': 'bdfire1234@snu.ac.kr', 'root': '/home/jonghae/ai_crew_project', 'host': 'jonghae-System-Product-Name', 'username': 'jonghae', 'executable': '/home/jonghae/anaconda3/envs/aicrew/bin/python3', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2458.43865, 'min': 800.0, 'max': 4580.0}, 'cpu_freq_per_core': [{'current': 4362.624, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 4500.085, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 4156.241, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 4144.745, 'min': 800.0, 'max': 4800.0}, {'current': 3978.157, 'min': 800.0, 'max': 4800.0}, {'current': 4497.405, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 4498.173, 'min': 800.0, 'max': 4800.0}, {'current': 4428.683, 'min': 800.0, 'max': 4800.0}, {'current': 4464.198, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 4026.939, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 1879.06, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 3200.359, 'min': 800.0, 'max': 3600.0}], 'disk': {'/': {'total': 915.8027572631836, 'used': 397.9279098510742}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.082504272460938}}
2023-11-08 10:27:21,390 INFO    HandlerThread:1534294 [system_monitor.py:probe():224] Finished collecting system info
2023-11-08 10:27:21,390 INFO    HandlerThread:1534294 [system_monitor.py:probe():227] Publishing system info
2023-11-08 10:27:21,390 DEBUG   HandlerThread:1534294 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-08 10:27:21,390 DEBUG   HandlerThread:1534294 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-08 10:27:21,390 DEBUG   HandlerThread:1534294 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-08 10:27:22,313 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/requirements.txt
2023-11-08 10:27:22,314 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/conda-environment.yaml
2023-11-08 10:27:22,328 DEBUG   HandlerThread:1534294 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-08 10:27:22,328 INFO    HandlerThread:1534294 [system_monitor.py:probe():229] Finished publishing system info
2023-11-08 10:27:22,329 DEBUG   SenderThread:1534294 [sender.py:send():380] send: files
2023-11-08 10:27:22,329 INFO    SenderThread:1534294 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-08 10:27:22,332 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: stop_status
2023-11-08 10:27:22,332 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: stop_status
2023-11-08 10:27:22,333 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-08 10:27:22,593 DEBUG   SenderThread:1534294 [sender.py:send():380] send: telemetry
2023-11-08 10:27:23,062 INFO    wandb-upload_0:1534294 [upload_job.py:push():131] Uploaded file /tmp/tmpd1mvi8_6wandb/jhhgixt6-wandb-metadata.json
2023-11-08 10:27:23,313 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/wandb-metadata.json
2023-11-08 10:27:23,313 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/output.log
2023-11-08 10:27:23,433 DEBUG   SenderThread:1534294 [sender.py:send():380] send: exit
2023-11-08 10:27:23,433 INFO    SenderThread:1534294 [sender.py:send_exit():585] handling exit code: 1
2023-11-08 10:27:23,434 INFO    SenderThread:1534294 [sender.py:send_exit():587] handling runtime: 2
2023-11-08 10:27:23,434 INFO    SenderThread:1534294 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-08 10:27:23,434 INFO    SenderThread:1534294 [sender.py:send_exit():593] send defer
2023-11-08 10:27:23,435 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,435 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-08 10:27:23,435 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,435 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-08 10:27:23,435 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 1
2023-11-08 10:27:23,435 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,435 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-08 10:27:23,435 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,435 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-08 10:27:23,435 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 2
2023-11-08 10:27:23,435 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,435 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-08 10:27:23,435 INFO    HandlerThread:1534294 [system_monitor.py:finish():203] Stopping system monitor
2023-11-08 10:27:23,436 INFO    HandlerThread:1534294 [interfaces.py:finish():202] Joined cpu monitor
2023-11-08 10:27:23,436 INFO    HandlerThread:1534294 [interfaces.py:finish():202] Joined disk monitor
2023-11-08 10:27:23,436 DEBUG   SystemMonitor:1534294 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-08 10:27:23,436 DEBUG   SystemMonitor:1534294 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-08 10:27:23,436 DEBUG   SystemMonitor:1534294 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-08 10:27:23,462 INFO    HandlerThread:1534294 [interfaces.py:finish():202] Joined gpu monitor
2023-11-08 10:27:23,462 INFO    HandlerThread:1534294 [interfaces.py:finish():202] Joined memory monitor
2023-11-08 10:27:23,462 INFO    HandlerThread:1534294 [interfaces.py:finish():202] Joined network monitor
2023-11-08 10:27:23,462 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,462 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-08 10:27:23,462 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 3
2023-11-08 10:27:23,462 DEBUG   SenderThread:1534294 [sender.py:send():380] send: stats
2023-11-08 10:27:23,463 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,463 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-08 10:27:23,463 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,463 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-08 10:27:23,463 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 4
2023-11-08 10:27:23,463 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,463 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-08 10:27:23,463 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,463 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-08 10:27:23,463 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 5
2023-11-08 10:27:23,463 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,463 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-08 10:27:23,463 DEBUG   SenderThread:1534294 [sender.py:send():380] send: summary
2023-11-08 10:27:23,464 INFO    SenderThread:1534294 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-08 10:27:23,464 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,464 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-08 10:27:23,464 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 6
2023-11-08 10:27:23,464 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,464 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-08 10:27:23,464 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,464 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-08 10:27:23,466 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: status_report
2023-11-08 10:27:23,729 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 7
2023-11-08 10:27:23,729 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:23,729 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-08 10:27:23,729 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:23,729 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-08 10:27:24,313 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/config.yaml
2023-11-08 10:27:24,313 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/wandb-summary.json
2023-11-08 10:27:24,434 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-08 10:27:25,234 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 8
2023-11-08 10:27:25,235 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: poll_exit
2023-11-08 10:27:25,235 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:25,235 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-08 10:27:25,235 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:25,235 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-08 10:27:25,235 INFO    SenderThread:1534294 [job_builder.py:build():298] Attempting to build job artifact
2023-11-08 10:27:25,236 INFO    SenderThread:1534294 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-08 10:27:25,247 INFO    SenderThread:1534294 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-08 10:27:25,263 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 9
2023-11-08 10:27:25,263 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:25,263 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-08 10:27:25,263 DEBUG   SenderThread:1534294 [sender.py:send():380] send: artifact
2023-11-08 10:27:25,313 INFO    Thread-12 :1534294 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/output.log
2023-11-08 10:27:25,434 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-08 10:27:26,755 INFO    wandb-upload_1:1534294 [upload_job.py:push():89] Uploaded file /home/jonghae/.local/share/wandb/artifacts/staging/tmpf7o4h2wh
2023-11-08 10:27:26,757 INFO    wandb-upload_0:1534294 [upload_job.py:push():89] Uploaded file /home/jonghae/.local/share/wandb/artifacts/staging/tmpue4vu7jm
2023-11-08 10:27:28,112 INFO    SenderThread:1534294 [sender.py:send_artifact():1458] sent artifact job-https___github.com_pjhae_ai_crew_project.git_MADDPG_main_openai.py - {'id': 'QXJ0aWZhY3Q6NjMxMzEwNjY4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMzU5MTkyMQ==', 'latestArtifact': None}}
2023-11-08 10:27:28,113 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:28,113 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-08 10:27:28,113 INFO    SenderThread:1534294 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-08 10:27:28,314 INFO    SenderThread:1534294 [dir_watcher.py:finish():388] scan: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files
2023-11-08 10:27:28,314 INFO    SenderThread:1534294 [dir_watcher.py:finish():402] scan save: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/conda-environment.yaml conda-environment.yaml
2023-11-08 10:27:28,314 INFO    SenderThread:1534294 [dir_watcher.py:finish():402] scan save: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/config.yaml config.yaml
2023-11-08 10:27:28,314 INFO    SenderThread:1534294 [dir_watcher.py:finish():402] scan save: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/requirements.txt requirements.txt
2023-11-08 10:27:28,315 INFO    SenderThread:1534294 [dir_watcher.py:finish():402] scan save: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/wandb-metadata.json wandb-metadata.json
2023-11-08 10:27:28,315 INFO    SenderThread:1534294 [dir_watcher.py:finish():402] scan save: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/output.log output.log
2023-11-08 10:27:28,315 INFO    SenderThread:1534294 [dir_watcher.py:finish():402] scan save: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/wandb-summary.json wandb-summary.json
2023-11-08 10:27:28,315 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 10
2023-11-08 10:27:28,315 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: poll_exit
2023-11-08 10:27:28,319 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:28,321 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-08 10:27:28,322 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:28,322 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-08 10:27:28,322 INFO    SenderThread:1534294 [file_pusher.py:finish():175] shutting down file pusher
2023-11-08 10:27:28,756 INFO    wandb-upload_2:1534294 [upload_job.py:push():131] Uploaded file /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/requirements.txt
2023-11-08 10:27:28,835 INFO    wandb-upload_1:1534294 [upload_job.py:push():131] Uploaded file /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/conda-environment.yaml
2023-11-08 10:27:28,902 INFO    wandb-upload_0:1534294 [upload_job.py:push():131] Uploaded file /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/config.yaml
2023-11-08 10:27:28,916 INFO    wandb-upload_4:1534294 [upload_job.py:push():131] Uploaded file /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/wandb-summary.json
2023-11-08 10:27:28,965 INFO    wandb-upload_3:1534294 [upload_job.py:push():131] Uploaded file /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/files/output.log
2023-11-08 10:27:29,165 INFO    Thread-11 :1534294 [sender.py:transition_state():613] send defer: 11
2023-11-08 10:27:29,165 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:29,165 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-08 10:27:29,166 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:29,166 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-08 10:27:29,166 INFO    SenderThread:1534294 [file_pusher.py:join():181] waiting for file pusher
2023-11-08 10:27:29,166 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 12
2023-11-08 10:27:29,166 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:29,166 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-08 10:27:29,166 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:29,166 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-08 10:27:29,166 INFO    SenderThread:1534294 [file_stream.py:finish():595] file stream finish called
2023-11-08 10:27:29,378 INFO    SenderThread:1534294 [file_stream.py:finish():599] file stream finish is done
2023-11-08 10:27:29,378 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 13
2023-11-08 10:27:29,378 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:29,378 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-08 10:27:29,378 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:29,378 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-08 10:27:29,378 INFO    SenderThread:1534294 [sender.py:transition_state():613] send defer: 14
2023-11-08 10:27:29,378 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: defer
2023-11-08 10:27:29,378 INFO    HandlerThread:1534294 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-08 10:27:29,379 DEBUG   SenderThread:1534294 [sender.py:send():380] send: final
2023-11-08 10:27:29,379 DEBUG   SenderThread:1534294 [sender.py:send():380] send: footer
2023-11-08 10:27:29,379 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: defer
2023-11-08 10:27:29,379 INFO    SenderThread:1534294 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-08 10:27:29,379 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-08 10:27:29,379 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: poll_exit
2023-11-08 10:27:29,379 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: server_info
2023-11-08 10:27:29,379 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: get_summary
2023-11-08 10:27:29,380 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: server_info
2023-11-08 10:27:29,381 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-08 10:27:29,381 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-08 10:27:29,381 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: job_info
2023-11-08 10:27:29,559 DEBUG   SenderThread:1534294 [sender.py:send_request():407] send_request: job_info
2023-11-08 10:27:29,560 INFO    MainThread:1534294 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-08 10:27:29,560 INFO    MainThread:1534294 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-08 10:27:29,560 INFO    MainThread:1534294 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-08 10:27:29,560 DEBUG   HandlerThread:1534294 [handler.py:handle_request():146] handle_request: shutdown
2023-11-08 10:27:29,560 INFO    HandlerThread:1534294 [handler.py:finish():866] shutting down handler
2023-11-08 10:27:30,382 INFO    WriterThread:1534294 [datastore.py:close():294] close: /home/jonghae/ai_crew_project/MADDPG/wandb/run-20231108_102720-u8e17y42/run-u8e17y42.wandb
2023-11-08 10:27:30,560 INFO    SenderThread:1534294 [sender.py:finish():1536] shutting down sender
2023-11-08 10:27:30,560 INFO    SenderThread:1534294 [file_pusher.py:finish():175] shutting down file pusher
2023-11-08 10:27:30,560 INFO    SenderThread:1534294 [file_pusher.py:join():181] waiting for file pusher
